From Location(Scorer),X Coordinate,Y Coordinate
Tee Box,10674.73800000000000000000,9597.96900000000000000000
Tee Box,10594.33000000000000000000,9605.89600000000000000000
Tee Box,10680.21600000000000000000,9636.21600000000000000000
Tee Box,10638.82900000000000000000,9474.09300000000000000000
Tee Box,10611.46400000000000000000,9581.93800000000000000000
Tee Box,10640.48100000000000000000,9542.21700000000000000000
Tee Box,10680.14500000000000000000,9636.34400000000000000000
Tee Box,10703.35200000000000000000,9455.06900000000000000000
Tee Box,10665.92800000000000000000,9614.20400000000000000000
Tee Box,10653.13400000000000000000,9626.44400000000000000000
Tee Box,10727.07600000000000000000,9517.72700000000000000000
Tee Box,10674.61000000000000000000,9613.77000000000000000000
Tee Box,10609.17800000000000000000,9607.53300000000000000000
Tee Box,10689.74900000000000000000,9579.72500000000000000000
Tee Box,10701.83200000000000000000,9645.91500000000000000000
Tee Box,10631.47400000000000000000,9629.72200000000000000000
Tee Box,10707.74400000000000000000,9659.21600000000000000000
Tee Box,10645.10700000000000000000,9621.32800000000000000000
Tee Box,10681.09800000000000000000,9539.49300000000000000000
Tee Box,10648.03400000000000000000,9627.86400000000000000000
Tee Box,10621.55500000000000000000,9593.67700000000000000000
Tee Box,10659.96700000000000000000,9611.27700000000000000000
Tee Box,10567.05600000000000000000,9516.88800000000000000000
Tee Box,10589.50100000000000000000,9704.13700000000000000000
Tee Box,10688.30800000000000000000,9538.83200000000000000000
Tee Box,10735.75800000000000000000,9544.69400000000000000000
Tee Box,10615.67800000000000000000,9631.29300000000000000000
Tee Box,10633.72600000000000000000,9597.00100000000000000000
Tee Box,10642.73600000000000000000,9537.60400000000000000000
Tee Box,10705.36500000000000000000,9545.03200000000000000000
Tee Box,10609.32300000000000000000,9475.55400000000000000000
Tee Box,10648.90100000000000000000,9565.49200000000000000000
Tee Box,10717.91300000000000000000,9541.53100000000000000000
Tee Box,10534.13500000000000000000,9515.97800000000000000000
Tee Box,10623.72800000000000000000,9541.08000000000000000000
Tee Box,10701.14800000000000000000,9503.51000000000000000000
Tee Box,10648.97300000000000000000,9500.50500000000000000000
Tee Box,10741.72000000000000000000,9595.67900000000000000000
Tee Box,10629.96600000000000000000,9632.85200000000000000000
Tee Box,10597.10300000000000000000,9578.57200000000000000000
Tee Box,10687.14000000000000000000,9664.97600000000000000000
Tee Box,10655.98100000000000000000,9636.29100000000000000000
Tee Box,10689.49700000000000000000,9587.28000000000000000000
Tee Box,10626.17200000000000000000,9584.74700000000000000000
Tee Box,10668.00000000000000000000,9691.68000000000000000000
Tee Box,10654.26300000000000000000,9625.31600000000000000000
Tee Box,10684.15600000000000000000,9538.65800000000000000000
Tee Box,10684.49400000000000000000,9494.38300000000000000000
Tee Box,10629.91500000000000000000,9482.75100000000000000000
Tee Box,10655.69700000000000000000,9416.45600000000000000000
Tee Box,10561.67200000000000000000,9466.61400000000000000000
Tee Box,10532.11500000000000000000,9568.55500000000000000000
Tee Box,10621.93600000000000000000,9606.36900000000000000000
Tee Box,10588.89700000000000000000,9657.70200000000000000000
Tee Box,10685.89800000000000000000,9667.35800000000000000000
Tee Box,10731.01700000000000000000,9580.63000000000000000000
Tee Box,10755.96300000000000000000,9530.05200000000000000000
Tee Box,10714.91500000000000000000,9594.12100000000000000000
Tee Box,10639.25800000000000000000,9585.60800000000000000000
Tee Box,10623.71300000000000000000,9708.86800000000000000000
Tee Box,10673.96200000000000000000,9557.27800000000000000000
Tee Box,10730.32500000000000000000,9468.20200000000000000000
Tee Box,10713.39400000000000000000,9505.80700000000000000000
Tee Box,10577.75200000000000000000,9550.82100000000000000000
Tee Box,10660.20100000000000000000,9558.17700000000000000000
Tee Box,10604.94400000000000000000,9615.85800000000000000000
Tee Box,10628.46000000000000000000,9478.49000000000000000000
Tee Box,10737.06900000000000000000,9469.86100000000000000000
Tee Box,10585.74900000000000000000,9592.39700000000000000000
Tee Box,10627.40000000000000000000,9424.11000000000000000000
Tee Box,10558.96700000000000000000,9478.05200000000000000000
Tee Box,10584.05900000000000000000,9558.08600000000000000000
Tee Box,10643.51900000000000000000,9542.86300000000000000000
Tee Box,10725.49300000000000000000,9609.15000000000000000000
Tee Box,10653.00800000000000000000,9605.48100000000000000000
Tee Box,10609.10500000000000000000,9568.76300000000000000000
Tee Box,10731.32200000000000000000,9602.82500000000000000000
Tee Box,10726.68200000000000000000,9615.04800000000000000000
Tee Box,10693.01700000000000000000,9642.96700000000000000000
Tee Box,10690.81800000000000000000,9516.92200000000000000000
Tee Box,10688.70000000000000000000,9535.35000000000000000000
Tee Box,10731.32100000000000000000,9518.93000000000000000000
Tee Box,10730.98100000000000000000,9603.02100000000000000000
Tee Box,10689.16200000000000000000,9744.76600000000000000000
Tee Box,10671.43200000000000000000,9689.45100000000000000000
Tee Box,10726.47300000000000000000,9635.92200000000000000000
Tee Box,10662.79100000000000000000,9649.78500000000000000000
Tee Box,10651.35600000000000000000,9625.63100000000000000000
Tee Box,10602.38300000000000000000,9580.87300000000000000000
Tee Box,10681.44800000000000000000,9650.59800000000000000000
Tee Box,10669.80600000000000000000,9619.02000000000000000000
Tee Box,10539.46400000000000000000,9607.81100000000000000000
Tee Box,10689.86200000000000000000,9657.97100000000000000000
Tee Box,10623.05900000000000000000,9545.68700000000000000000
Tee Box,10652.68500000000000000000,9606.84500000000000000000
Tee Box,10553.40000000000000000000,9636.20000000000000000000
Tee Box,10633.78700000000000000000,9601.23000000000000000000
Tee Box,10670.54300000000000000000,9669.47900000000000000000
Tee Box,10669.16400000000000000000,9637.87900000000000000000
Tee Box,10665.85200000000000000000,9660.93700000000000000000
Tee Box,10695.41100000000000000000,9573.64100000000000000000
Tee Box,10651.40000000000000000000,9603.50700000000000000000
Tee Box,10665.51800000000000000000,9606.54000000000000000000
Tee Box,10684.88900000000000000000,9637.93500000000000000000
Tee Box,10654.00100000000000000000,9582.27300000000000000000
Tee Box,10605.12500000000000000000,9506.38600000000000000000
Tee Box,10670.86300000000000000000,9578.03700000000000000000
Tee Box,10627.75800000000000000000,9601.01900000000000000000
Tee Box,10679.13300000000000000000,9685.37000000000000000000
Tee Box,10701.42300000000000000000,9741.25400000000000000000
Tee Box,10650.37900000000000000000,9636.66100000000000000000
Tee Box,10589.08800000000000000000,9671.31000000000000000000
Tee Box,10715.03500000000000000000,9597.29100000000000000000
Tee Box,10645.72300000000000000000,9601.68900000000000000000
Tee Box,10626.00900000000000000000,9610.75500000000000000000
Tee Box,10694.12300000000000000000,9680.62500000000000000000
Tee Box,10550.74600000000000000000,9549.38500000000000000000
Tee Box,10556.40000000000000000000,9459.82000000000000000000
Tee Box,10727.96700000000000000000,9538.22100000000000000000
Tee Box,10583.46200000000000000000,9527.00500000000000000000
Tee Box,10593.57200000000000000000,9530.36200000000000000000
Tee Box,10677.54400000000000000000,9313.31800000000000000000
Tee Box,10649.22900000000000000000,9499.57200000000000000000
Tee Box,10617.48400000000000000000,9510.97000000000000000000
Tee Box,10706.89200000000000000000,9596.42900000000000000000
Tee Box,10666.24500000000000000000,9653.76100000000000000000
Tee Box,10668.99200000000000000000,9493.46600000000000000000
Tee Box,10546.41500000000000000000,9587.03000000000000000000
Tee Box,10657.33500000000000000000,9597.89700000000000000000
Tee Box,10702.48900000000000000000,9563.60300000000000000000
Tee Box,10663.63200000000000000000,9594.55600000000000000000
Tee Box,10597.76300000000000000000,9536.60000000000000000000
Tee Box,10607.07300000000000000000,9616.27600000000000000000
Tee Box,10709.53900000000000000000,9633.60100000000000000000
Tee Box,10719.90500000000000000000,9601.34100000000000000000
Tee Box,10658.12700000000000000000,9600.45800000000000000000
Tee Box,10648.46000000000000000000,9568.34800000000000000000
Tee Box,10647.90700000000000000000,9549.66500000000000000000
Tee Box,10588.90300000000000000000,9578.47600000000000000000
Tee Box,10602.89200000000000000000,9577.34400000000000000000
Tee Box,10705.20400000000000000000,9600.38000000000000000000
Tee Box,10663.60800000000000000000,9500.37800000000000000000
Tee Box,10509.47500000000000000000,9509.79900000000000000000
Tee Box,10684.34500000000000000000,9614.12000000000000000000
Tee Box,10724.85300000000000000000,9576.74100000000000000000
Tee Box,10624.25800000000000000000,9579.28100000000000000000
Tee Box,10654.59000000000000000000,9512.20500000000000000000
Tee Box,10636.50600000000000000000,9562.79900000000000000000
Tee Box,10521.42100000000000000000,9517.60200000000000000000
Tee Box,10645.25000000000000000000,9554.80200000000000000000
Tee Box,10658.42900000000000000000,9489.48100000000000000000
Tee Box,10625.06900000000000000000,9588.91500000000000000000
Tee Box,10671.91200000000000000000,9541.61200000000000000000
Tee Box,10641.93600000000000000000,9555.33200000000000000000
Tee Box,10724.51500000000000000000,9584.71800000000000000000
Tee Box,10582.75000000000000000000,9602.76300000000000000000
Tee Box,10713.19400000000000000000,9606.96000000000000000000
Tee Box,10715.43000000000000000000,9526.31000000000000000000
Tee Box,10664.60500000000000000000,9596.66000000000000000000
Tee Box,10617.05700000000000000000,9627.50300000000000000000
Tee Box,10659.09700000000000000000,9600.64800000000000000000
Tee Box,10615.56100000000000000000,9593.52400000000000000000
Tee Box,10674.18100000000000000000,9518.58900000000000000000
Tee Box,10582.11100000000000000000,9498.32700000000000000000
Tee Box,10613.02300000000000000000,9547.11300000000000000000
Tee Box,10650.28600000000000000000,9537.61200000000000000000
Tee Box,10710.98000000000000000000,9616.78100000000000000000
Tee Box,10626.55000000000000000000,9625.53600000000000000000
Tee Box,10600.92000000000000000000,9372.22900000000000000000
Tee Box,10699.50000000000000000000,9576.94000000000000000000
Tee Box,10591.59500000000000000000,9537.55700000000000000000
Tee Box,10661.33800000000000000000,9595.82100000000000000000
Tee Box,10671.25200000000000000000,9589.50000000000000000000
Tee Box,10727.16000000000000000000,9552.61400000000000000000
Tee Box,10726.94300000000000000000,9552.45000000000000000000
Tee Box,10645.68800000000000000000,9554.76600000000000000000
Tee Box,10718.05300000000000000000,9619.64700000000000000000
Tee Box,10656.94700000000000000000,9614.06900000000000000000
Tee Box,10657.99000000000000000000,9358.27400000000000000000
Tee Box,10722.08600000000000000000,9562.60000000000000000000
Tee Box,10595.00200000000000000000,9712.82400000000000000000
Tee Box,10640.67600000000000000000,9641.29700000000000000000
Tee Box,10676.68400000000000000000,9598.53400000000000000000
Tee Box,10642.89100000000000000000,9629.29900000000000000000
Tee Box,10569.98900000000000000000,9604.63500000000000000000
Tee Box,10663.60600000000000000000,9634.95600000000000000000
Tee Box,10693.69200000000000000000,9570.33500000000000000000
Tee Box,10587.90000000000000000000,9604.69000000000000000000
Tee Box,10668.92400000000000000000,9625.23300000000000000000
Tee Box,10671.68500000000000000000,9657.57800000000000000000
Tee Box,10678.18100000000000000000,9464.87900000000000000000
Tee Box,10622.08200000000000000000,9616.30600000000000000000
Tee Box,10603.75000000000000000000,9583.59300000000000000000
Tee Box,10637.00400000000000000000,9590.43800000000000000000
Tee Box,10642.97300000000000000000,9544.05500000000000000000
Tee Box,10618.71500000000000000000,9511.79700000000000000000
Tee Box,10776.74800000000000000000,9559.69800000000000000000
Tee Box,10670.12600000000000000000,9640.51000000000000000000
Tee Box,10684.04600000000000000000,9656.37500000000000000000
Tee Box,10657.18800000000000000000,9629.81700000000000000000
Tee Box,10729.06400000000000000000,9548.30200000000000000000
Tee Box,10738.65100000000000000000,9672.80600000000000000000
Tee Box,10734.85300000000000000000,9533.60600000000000000000
Tee Box,10613.56500000000000000000,9592.56000000000000000000
Tee Box,10599.63300000000000000000,9562.94500000000000000000
Tee Box,10652.85900000000000000000,9548.92800000000000000000
Tee Box,10631.84600000000000000000,9586.17700000000000000000
Tee Box,10628.44900000000000000000,9580.32600000000000000000
Tee Box,10679.31600000000000000000,9570.85900000000000000000
Tee Box,10653.78300000000000000000,9547.99700000000000000000
Tee Box,10606.45000000000000000000,9614.63200000000000000000
Tee Box,10664.89700000000000000000,9566.06100000000000000000
Tee Box,10709.49000000000000000000,9551.44800000000000000000
Tee Box,10654.98000000000000000000,9603.99500000000000000000
Tee Box,10655.10700000000000000000,9595.42200000000000000000
Tee Box,10578.67600000000000000000,9596.13100000000000000000
Tee Box,10649.20900000000000000000,9546.87300000000000000000
Tee Box,10675.94300000000000000000,9580.93900000000000000000
Tee Box,10737.36400000000000000000,9548.99400000000000000000
Tee Box,10724.36800000000000000000,9443.09900000000000000000
Tee Box,10631.53900000000000000000,9612.31400000000000000000
Tee Box,10633.25500000000000000000,9553.34500000000000000000
Tee Box,10556.61900000000000000000,9643.36000000000000000000
Tee Box,10691.05500000000000000000,9610.98700000000000000000
Tee Box,10706.85500000000000000000,9497.61300000000000000000
Tee Box,10673.29500000000000000000,9630.40000000000000000000
Tee Box,10714.70000000000000000000,9570.40000000000000000000
Tee Box,10702.00400000000000000000,9556.59500000000000000000
Tee Box,10643.41100000000000000000,9637.85700000000000000000
Tee Box,10604.05000000000000000000,9648.02500000000000000000
Tee Box,10616.43700000000000000000,9573.67800000000000000000
Tee Box,10703.45000000000000000000,9516.43200000000000000000
Tee Box,10588.71200000000000000000,9540.12300000000000000000
Tee Box,10688.75200000000000000000,9636.94100000000000000000
Tee Box,10737.23800000000000000000,9558.31700000000000000000
Tee Box,10653.75300000000000000000,9561.55900000000000000000
Tee Box,10604.72000000000000000000,9537.24900000000000000000
Tee Box,10677.28800000000000000000,9618.52400000000000000000
Tee Box,10679.41100000000000000000,9536.27100000000000000000
Tee Box,10555.32200000000000000000,9463.92700000000000000000
Tee Box,10667.40000000000000000000,9645.65000000000000000000
Tee Box,10671.05300000000000000000,9659.16300000000000000000
Tee Box,10697.89800000000000000000,9498.92700000000000000000
Tee Box,10695.34900000000000000000,9701.35100000000000000000
Tee Box,10667.17400000000000000000,9683.06700000000000000000
Tee Box,10689.83800000000000000000,9587.39300000000000000000
Tee Box,10712.56200000000000000000,9606.70400000000000000000
Tee Box,10531.90000000000000000000,9489.64000000000000000000
Tee Box,10748.87700000000000000000,9531.07400000000000000000
Tee Box,10658.47100000000000000000,9600.31100000000000000000
Tee Box,10687.95000000000000000000,9436.64600000000000000000
Tee Box,10562.49300000000000000000,9549.20500000000000000000
Tee Box,10582.70000000000000000000,9523.72000000000000000000
Tee Box,10669.08300000000000000000,9607.11200000000000000000
Tee Box,10596.29800000000000000000,9534.84700000000000000000
Tee Box,10656.40600000000000000000,9493.65600000000000000000
Tee Box,10651.52200000000000000000,9648.61500000000000000000
Tee Box,10704.00700000000000000000,9549.71900000000000000000
Tee Box,10574.00000000000000000000,9512.83000000000000000000
Tee Box,10655.25700000000000000000,9480.02100000000000000000
Tee Box,10704.07700000000000000000,9622.91200000000000000000
Tee Box,10590.61700000000000000000,9545.02300000000000000000
Tee Box,10605.37200000000000000000,9559.71700000000000000000
Tee Box,10702.49000000000000000000,9572.02300000000000000000
Tee Box,10487.30000000000000000000,9613.03000000000000000000
Tee Box,10629.30900000000000000000,9631.55600000000000000000
Tee Box,10623.62700000000000000000,9551.80600000000000000000
Tee Box,10581.29400000000000000000,9569.36300000000000000000
Tee Box,10632.11000000000000000000,9627.19300000000000000000
Tee Box,10654.39500000000000000000,9597.57800000000000000000
Tee Box,10724.98100000000000000000,9544.19700000000000000000
Tee Box,10690.29400000000000000000,9547.35000000000000000000
Tee Box,10645.46800000000000000000,9566.90200000000000000000
Tee Box,10685.86800000000000000000,9553.75600000000000000000
Tee Box,10688.94500000000000000000,9532.46600000000000000000
Tee Box,10679.91100000000000000000,9660.28000000000000000000
Tee Box,10611.55600000000000000000,9626.09400000000000000000
Tee Box,10686.41800000000000000000,9646.28400000000000000000
Tee Box,10665.31700000000000000000,9658.76300000000000000000
Tee Box,10680.40300000000000000000,9610.73300000000000000000
Tee Box,10665.59800000000000000000,9650.17000000000000000000
Tee Box,10689.20100000000000000000,9658.83600000000000000000
Tee Box,10620.54600000000000000000,9633.59700000000000000000
Tee Box,10598.41300000000000000000,9557.50300000000000000000
Tee Box,10541.58200000000000000000,9585.69300000000000000000
Tee Box,10644.31100000000000000000,9631.13800000000000000000
Tee Box,10716.07400000000000000000,9531.13700000000000000000
Tee Box,10681.26000000000000000000,9599.00800000000000000000
Tee Box,10739.34500000000000000000,9504.13500000000000000000
Tee Box,10740.72100000000000000000,9581.84900000000000000000
Tee Box,10642.25400000000000000000,9611.00700000000000000000
Tee Box,10611.46700000000000000000,9595.06900000000000000000
Tee Box,10690.00900000000000000000,9562.88600000000000000000
Tee Box,10785.49300000000000000000,9641.03900000000000000000
Tee Box,10656.88800000000000000000,9485.38900000000000000000
Tee Box,10513.71300000000000000000,9475.30200000000000000000
Tee Box,10679.38500000000000000000,9595.11500000000000000000
Tee Box,10614.01500000000000000000,9550.57000000000000000000
Tee Box,10657.82800000000000000000,9531.84200000000000000000
Tee Box,10648.06900000000000000000,9601.56000000000000000000
Tee Box,10623.89200000000000000000,9560.50400000000000000000
Tee Box,10612.73800000000000000000,9489.47100000000000000000
Tee Box,10640.08600000000000000000,9415.57900000000000000000
Tee Box,10609.84000000000000000000,9605.00900000000000000000
Tee Box,10722.98300000000000000000,9687.53300000000000000000
Tee Box,10624.13600000000000000000,9729.32900000000000000000
Tee Box,10576.10700000000000000000,9614.75500000000000000000
Tee Box,10667.76000000000000000000,9556.44800000000000000000
Tee Box,10683.83700000000000000000,9708.39200000000000000000
Tee Box,10727.33700000000000000000,9579.99700000000000000000
Tee Box,10707.10700000000000000000,9365.53500000000000000000
Tee Box,10696.10800000000000000000,9752.15800000000000000000
Tee Box,10584.92100000000000000000,9628.74500000000000000000
Tee Box,10538.01200000000000000000,9535.47900000000000000000
Tee Box,10675.38100000000000000000,9592.25200000000000000000
Tee Box,10641.84800000000000000000,9269.08000000000000000000
Tee Box,10734.34300000000000000000,9531.08700000000000000000
Tee Box,10674.16500000000000000000,9570.08100000000000000000
Tee Box,10671.80000000000000000000,9705.08000000000000000000
Tee Box,10613.75100000000000000000,9607.97400000000000000000
Tee Box,10762.33400000000000000000,9550.61400000000000000000
Tee Box,10660.63100000000000000000,9605.89300000000000000000
Tee Box,10594.78200000000000000000,9533.79400000000000000000
Tee Box,10701.79800000000000000000,9669.89300000000000000000
Tee Box,10639.86100000000000000000,9602.63400000000000000000
Tee Box,10647.19300000000000000000,9563.74800000000000000000
Tee Box,10675.85600000000000000000,9571.89100000000000000000
Tee Box,10722.55500000000000000000,9670.05400000000000000000
Tee Box,10655.56900000000000000000,9632.06400000000000000000
Tee Box,10716.88000000000000000000,9599.77200000000000000000
Tee Box,10593.29900000000000000000,9572.43600000000000000000
Tee Box,10731.56600000000000000000,9739.06900000000000000000
Tee Box,10691.00700000000000000000,9659.62200000000000000000
Tee Box,10665.75800000000000000000,9648.05300000000000000000
Tee Box,10591.20700000000000000000,9613.39100000000000000000
Tee Box,10702.35900000000000000000,9700.46800000000000000000
Tee Box,10664.08400000000000000000,9541.12500000000000000000
Tee Box,10683.97700000000000000000,9572.54400000000000000000
Tee Box,10741.03700000000000000000,9598.01900000000000000000
Tee Box,10655.63000000000000000000,9580.81100000000000000000
Tee Box,10725.36700000000000000000,9610.18400000000000000000
Tee Box,10616.74000000000000000000,9633.05600000000000000000
Tee Box,10708.93500000000000000000,9514.88100000000000000000
Tee Box,10713.08500000000000000000,9392.39500000000000000000
Tee Box,10688.37800000000000000000,9666.55100000000000000000
Tee Box,10676.39500000000000000000,9597.54900000000000000000
Tee Box,10521.83400000000000000000,9515.22200000000000000000
Tee Box,10722.48500000000000000000,9477.51300000000000000000
Tee Box,10670.56100000000000000000,9554.19100000000000000000
Tee Box,10691.28400000000000000000,9549.96400000000000000000
Tee Box,10647.10400000000000000000,9570.50300000000000000000
Tee Box,10656.40000000000000000000,9683.71000000000000000000
Tee Box,10684.70000000000000000000,9571.72700000000000000000
Tee Box,10596.38000000000000000000,9516.91100000000000000000
Tee Box,10691.60400000000000000000,9616.19900000000000000000
Tee Box,10587.60000000000000000000,9599.92000000000000000000
Tee Box,10667.44000000000000000000,9560.41200000000000000000
Tee Box,10700.14400000000000000000,9656.47300000000000000000
Tee Box,10607.10000000000000000000,9582.64000000000000000000
Tee Box,10708.53000000000000000000,9524.81300000000000000000
Tee Box,10678.34500000000000000000,9565.48700000000000000000
Tee Box,10655.90500000000000000000,9469.98300000000000000000
Tee Box,10639.83700000000000000000,9531.06500000000000000000
Tee Box,10698.71700000000000000000,9577.71000000000000000000
Tee Box,10665.34700000000000000000,9694.68800000000000000000
Tee Box,10679.27200000000000000000,9540.57300000000000000000
Tee Box,10678.64800000000000000000,9640.77300000000000000000
Tee Box,10678.04000000000000000000,9570.17700000000000000000
Tee Box,10700.93700000000000000000,9566.28900000000000000000
Tee Box,10632.02400000000000000000,9615.83900000000000000000
Tee Box,10700.06100000000000000000,9652.31400000000000000000
Tee Box,10761.46000000000000000000,9612.26300000000000000000
Tee Box,10662.10400000000000000000,9641.24200000000000000000
Tee Box,10715.42500000000000000000,9592.00000000000000000000
Tee Box,10640.30100000000000000000,9628.20400000000000000000
Tee Box,10669.50800000000000000000,9647.22000000000000000000
Tee Box,10652.16800000000000000000,9673.31200000000000000000
Tee Box,10690.53800000000000000000,9594.65100000000000000000
Tee Box,10610.67400000000000000000,9623.23800000000000000000
Tee Box,10577.91500000000000000000,9667.44000000000000000000
Tee Box,10685.77800000000000000000,9554.09000000000000000000
Tee Box,10633.39100000000000000000,9599.84500000000000000000
Tee Box,10507.45500000000000000000,9511.64700000000000000000
Tee Box,10675.33900000000000000000,9591.41600000000000000000
Tee Box,10759.10300000000000000000,9593.87000000000000000000
Tee Box,10706.13700000000000000000,9633.32100000000000000000
Tee Box,10711.46800000000000000000,9543.29200000000000000000
Tee Box,10653.50400000000000000000,9565.88400000000000000000
Tee Box,10703.32700000000000000000,9607.08600000000000000000
Tee Box,10726.20100000000000000000,9569.63300000000000000000
Tee Box,10706.73400000000000000000,9557.88500000000000000000
Tee Box,10645.10700000000000000000,9621.32800000000000000000
Tee Box,10786.84000000000000000000,9632.44800000000000000000
Tee Box,10691.26400000000000000000,9521.32700000000000000000
Tee Box,10755.55300000000000000000,9518.44300000000000000000
Tee Box,10693.88300000000000000000,9628.62500000000000000000
Tee Box,10636.92700000000000000000,9575.29200000000000000000
Tee Box,10710.77800000000000000000,9564.83700000000000000000
Tee Box,10721.49700000000000000000,9602.22900000000000000000
Tee Box,10663.80500000000000000000,9629.85000000000000000000
Tee Box,10644.23000000000000000000,9546.19500000000000000000
Tee Box,10660.82700000000000000000,9645.18400000000000000000
Tee Box,10624.15400000000000000000,9593.30200000000000000000
Tee Box,10653.81200000000000000000,9628.35000000000000000000
Tee Box,10642.29500000000000000000,9644.44200000000000000000
Tee Box,10647.37400000000000000000,9640.04900000000000000000
Tee Box,10660.88300000000000000000,9616.62800000000000000000
Tee Box,10652.41500000000000000000,9583.98500000000000000000
Tee Box,10612.57000000000000000000,9519.04800000000000000000
Tee Box,10607.00000000000000000000,9640.84000000000000000000
Tee Box,10591.83400000000000000000,9577.49600000000000000000
Tee Box,10717.88200000000000000000,9553.04600000000000000000
Tee Box,10608.92300000000000000000,9560.56300000000000000000
Tee Box,10632.91800000000000000000,9615.23800000000000000000
Tee Box,10561.90000000000000000000,9555.71000000000000000000
Tee Box,10667.13500000000000000000,9626.60600000000000000000
Tee Box,10572.30000000000000000000,9487.18000000000000000000
Tee Box,10708.65900000000000000000,9581.64400000000000000000
Tee Box,10654.77200000000000000000,9626.34600000000000000000
Tee Box,10695.87000000000000000000,9501.07300000000000000000
Tee Box,10618.48000000000000000000,9590.51000000000000000000
Unknown,10557.90000000000000000000,9553.98000000000000000000
Unknown,10603.94000000000000000000,9643.74700000000000000000
Unknown,10578.80000000000000000000,9596.63000000000000000000
Unknown,10581.60000000000000000000,9602.24000000000000000000
Unknown,10815.30000000000000000000,10031.60000000000000000000
Unknown,10553.10000000000000000000,9544.95000000000000000000
Unknown,10539.77000000000000000000,9476.81200000000000000000
Unknown,10580.59200000000000000000,9607.22000000000000000000
Unknown,10588.80000000000000000000,9586.33000000000000000000
Unknown,10624.80000000000000000000,9693.85000000000000000000
Unknown,10825.80000000000000000000,9986.26000000000000000000
